Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4561,CA-2015-004561,31/08/2015,06/09/2015,Standard Class,C-00775,Alejandro Grove,Corporate,United States,Cleveland,Ohio,31466,East,P-LAB-099,Office Supplies,Labels,Avery Address Labels,15.41,1,0.0,1.77
4562,CA-2016-004562,17/05/2016,19/05/2016,Second Class,C-00557,Amy Hunt,Consumer,United States,Tucson,Arizona,99920,West,P-COP-148,Technology,Copiers,Oki B840 Mono Printer,337.6,1,0.0,142.18
4563,CA-2017-004563,08/12/2017,12/12/2017,Second Class,C-00436,Arthur Wiediger,Consumer,United States,Oklahoma City,Oklahoma,71438,South,P-FAS-086,Office Supplies,Fasteners,Acme Staple Remover,209.37,7,0.0,30.14
4564,CA-2016-004564,08/09/2016,11/09/2016,Second Class,C-00463,Alex Ruiz,Consumer,United States,Minneapolis,Minnesota,13779,Central,P-FAS-085,Office Supplies,Fasteners,OIC Binder Clips,75.52,2,0.0,10.55
4565,CA-2017-004565,17/11/2017,19/11/2017,Second Class,C-00539,Bruce Sherwood,Corporate,United States,Tulsa,Oklahoma,92827,South,P-TAB-034,Furniture,Tables,Harbour Creations 66,3693.78,2,0.0,-168.2
4566,CA-2015-004566,30/11/2015,30/11/2015,Same Day,C-00421,Amy Cox,Consumer,United States,Las Vegas,Nevada,60758,West,P-SUP-128,Office Supplies,Supplies,Dixon Ticonderoga Pencil Sharpener,377.5,5,0.0,-10.47
4567,CA-2017-004567,10/09/2017,17/09/2017,Standard Class,C-00257,Ashley Common,Consumer,United States,Philadelphia,Pennsylvania,58580,East,P-SUP-129,Office Supplies,Supplies,Dixon Ticonderoga Pencil Sharpener,236.76,4,0.5,-229.78
4568,CA-2017-004568,17/06/2017,23/06/2017,Standard Class,C-00587,Adam Hart,Consumer,United States,Scottsdale,Arizona,15207,West,P-COP-146,Technology,Copiers,Oki B840 Mono Printer,4876.35,1,0.0,1971.44
4569,CA-2016-004569,22/12/2016,28/12/2016,Standard Class,C-00085,Brad Thomas,Consumer,United States,Savannah,Georgia,18196,East,P-COP-145,Technology,Copiers,Canon PC1060 Copier,34797.72,6,0.0,12438.47
4570,CA-2017-004570,30/07/2017,31/07/2017,First Class,C-00031,Arthur Wiediger,Corporate,United States,Virginia Beach,Virginia,27000,East,P-PHO-167,Technology,Phones,Samsung Galaxy S6,3759.24,2,0.0,712.8
4571,CA-2016-004571,13/06/2016,18/06/2016,Standard Class,C-00700,Anna Andreadi,Corporate,United States,Saint Paul,Minnesota,54171,Central,P-COP-144,Technology,Copiers,Hewlett Packard LaserJet 3310,16387.08,6,0.0,7438.22
4572,CA-2014-004572,16/11/2014,20/11/2014,Second Class,C-00149,Allen Armold,Consumer,United States,Birmingham,Alabama,46343,South,P-LAB-096,Office Supplies,Labels,Avery File Folder Labels,137.8,2,0.0,28.1
4573,CA-2016-004573,16/10/2016,18/10/2016,Second Class,C-00728,Alan Schoenberger,Consumer,United States,Provo,Utah,18693,West,P-BOO-010,Furniture,Bookcases,O`Sullivan 5-Shelf,8716.86,9,0.0,-423.07
4574,CA-2014-004574,01/09/2014,01/09/2014,Same Day,C-00603,Amy Zwaska,Consumer,United States,Kansas City,Missouri,38765,Central,P-PAP-108,Office Supplies,Paper,Xerox 1967,196.16,4,0.4,-88.77
4575,CA-2015-004575,16/12/2015,17/12/2015,First Class,C-00726,Alan Haines,Home Office,United States,Fayetteville,Arkansas,34047,South,P-FAS-083,Office Supplies,Fasteners,Acco Push Pins,6.03,1,0.0,0.53
4576,CA-2014-004576,30/05/2014,30/05/2014,Same Day,C-00763,Brian Moss,Corporate,United States,Overland Park,Kansas,18472,Central,P-ART-059,Office Supplies,Art,Dixon Ticonderoga Pencils,48.17,1,0.0,5.72
4577,CA-2014-004577,15/10/2014,22/10/2014,Standard Class,C-00705,Arthur Prichep,Consumer,United States,Spokane,Washington,16612,West,P-TAB-040,Furniture,Tables,Chromcraft Rectangular Conference Table,1784.87,1,0.0,-212.27
4578,CA-2014-004578,21/03/2014,23/03/2014,Second Class,C-00588,Adrian Barton,Corporate,United States,Spokane,Washington,40213,West,P-LAB-095,Office Supplies,Labels,Avery File Folder Labels,432.96,8,0.0,65.61
4579,CA-2016-004579,25/02/2016,02/03/2016,Standard Class,C-00678,Adrian Barton,Home Office,United States,Savannah,Georgia,46974,East,P-PAP-104,Office Supplies,Paper,Avery Multipurpose Copy Paper,624.48,4,0.0,134.95
4580,CA-2016-004580,15/06/2016,18/06/2016,Second Class,C-00002,Adam Hart,Consumer,United States,Tucson,Arizona,92382,West,P-SUP-125,Office Supplies,Supplies,Dixon Ticonderoga Pencil Sharpener,191.48,2,0.0,-9.38
4581,CA-2017-004581,27/10/2017,01/11/2017,Standard Class,C-00419,Allen Armold,Home Office,United States,Buffalo,New York,54894,East,P-APP-044,Office Supplies,Appliances,Acco Heavy Duty Stapler,906.84,2,0.0,137.85
4582,CA-2016-004582,10/05/2016,14/05/2016,Standard Class,C-00178,Brian Moss,Consumer,United States,Memphis,Tennessee,16806,South,P-ACC-139,Technology,Accessories,Logitech Wireless Mouse,386.29,1,0.0,67.29
4583,CA-2016-004583,11/03/2016,18/03/2016,Standard Class,C-00144,Alejandro Ballard,Home Office,United States,Springfield,Illinois,89978,Central,P-STO-120,Office Supplies,Storage,Rubbermaid CloseUp,657.36,2,0.5,-543.09
4584,CA-2014-004584,15/11/2014,19/11/2014,Standard Class,C-00770,Alan Barnes,Home Office,United States,Las Vegas,Nevada,31984,West,P-LAB-091,Office Supplies,Labels,Avery File Folder Labels,140.52,3,0.0,20.87
4585,CA-2015-004585,10/03/2015,17/03/2015,Standard Class,C-00437,Ashley Common,Consumer,United States,New Orleans,Louisiana,18609,South,P-TAB-033,Furniture,Tables,Bevis Round Table,11479.93,7,0.0,-152.8
4586,CA-2015-004586,21/07/2015,23/07/2015,First Class,C-00741,Andrew Roberts,Corporate,United States,Montgomery,Alabama,64873,South,P-ART-056,Office Supplies,Art,Dixon Ticonderoga Pencils,78.91,1,0.0,5.96
4587,CA-2016-004587,08/12/2016,09/12/2016,First Class,C-00050,Alan Barnes,Consumer,United States,New York City,New York,84183,East,P-SUP-126,Office Supplies,Supplies,Hoover Commercial ShieldGuard Vacuum,1180.98,6,0.0,-57.82
4588,CA-2017-004588,23/11/2017,25/11/2017,First Class,C-00262,Bill Donatelli,Home Office,United States,Minneapolis,Minnesota,23477,Central,P-ACC-138,Technology,Accessories,Plantronics Voyager,2141.6,5,0.0,463.86
4589,CA-2017-004589,17/12/2017,20/12/2017,Second Class,C-00110,Andrew Gjertsen,Home Office,United States,Overland Park,Kansas,81629,Central,P-CHA-012,Furniture,Chairs,Bretford Rectangular Table,5164.8,6,0.0,308.8
4590,CA-2014-004590,03/09/2014,10/09/2014,Standard Class,C-00440,Benjamin Farhat,Corporate,United States,Denver,Colorado,71144,West,P-CHA-019,Furniture,Chairs,Safco Executive Chair,1345.61,7,0.0,107.56
4591,CA-2017-004591,19/02/2017,21/02/2017,Second Class,C-00182,Adam Hart,Corporate,United States,Houston,Texas,12439,Central,P-PAP-105,Office Supplies,Paper,Avery Multipurpose Copy Paper,179.34,2,0.0,42.29
4592,CA-2017-004592,31/12/2017,02/01/2018,First Class,C-00348,Barbara Frey,Consumer,United States,Houston,Texas,35387,Central,P-BIN-068,Office Supplies,Binders,GBC Binding Machine,254.96,2,0.2,-77.12
4593,CA-2016-004593,05/09/2016,06/09/2016,First Class,C-00471,Andrew Roberts,Consumer,United States,Chicago,Illinois,71716,Central,P-ART-059,Office Supplies,Art,Fiskars Scissors,585.6,8,0.0,-2.73
4594,CA-2017-004594,20/12/2017,27/12/2017,Standard Class,C-00096,Alan Haines,Consumer,United States,Jackson,Mississippi,58523,South,P-BIN-067,Office Supplies,Binders,Cardinal Easy-Open Binder,1414.48,8,0.1,-166.8
4595,CA-2017-004595,14/11/2017,19/11/2017,Standard Class,C-00097,Alan Hwang,Home Office,United States,Fayetteville,Arkansas,28542,South,P-STO-112,Office Supplies,Storage,Advantus Super Stacker Drawer,854.67,3,0.0,88.39
4596,CA-2017-004596,07/08/2017,11/08/2017,Standard Class,C-00515,Andrew Gjertsen,Corporate,United States,Denver,Colorado,36493,West,P-PHO-162,Technology,Phones,Cisco SPA 501G,815.92,2,0.0,177.24
4597,CA-2017-004597,05/08/2017,09/08/2017,Standard Class,C-00690,Alyssa Tate,Corporate,United States,Richmond,Virginia,68539,East,P-APP-049,Office Supplies,Appliances,Acco Heavy Duty Stapler,1129.41,3,0.2,-282.44
4598,CA-2016-004598,25/03/2016,30/03/2016,Standard Class,C-00219,Bob Takahito,Consumer,United States,Jacksonville,Florida,29474,East,P-STO-114,Office Supplies,Storage,Rubbermaid CloseUp,1990.87,7,0.0,281.63
4599,CA-2015-004599,26/05/2015,28/05/2015,First Class,C-00095,Alan Barnes,Consumer,United States,Saint Louis,Missouri,16494,Central,P-ENV-076,Office Supplies,Envelopes,Staples Mailing Envelopes,102.4,2,0.0,8.66
4600,CA-2017-004600,20/05/2017,20/05/2017,Same Day,C-00116,Anna Gayman,Home Office,United States,Jackson,Mississippi,72496,South,P-BIN-061,Office Supplies,Binders,GBC Binding Machine,202.67,1,0.0,9.98
4601,CA-2016-004601,07/06/2016,09/06/2016,Second Class,C-00101,Alex Avila,Consumer,United States,Raleigh,North Carolina,77398,East,P-BOO-010,Furniture,Bookcases,O`Sullivan 5-Shelf,704.2,7,0.0,-15.03
4602,CA-2016-004602,15/06/2016,20/06/2016,Standard Class,C-00769,Aimee Bixby,Consumer,United States,Baton Rouge,Louisiana,89509,South,P-FAS-085,Office Supplies,Fasteners,OIC Binder Clips,27.42,3,0.0,7.57
4603,CA-2015-004603,24/12/2015,24/12/2015,Same Day,C-00590,Alan Barnes,Consumer,United States,Fayetteville,Arkansas,29297,South,P-PHO-165,Technology,Phones,Motorola Moto G,5511.96,3,0.0,860.7
4604,CA-2017-004604,19/01/2017,24/01/2017,Standard Class,C-00075,Arthur Prichep,Corporate,United States,Salt Lake City,Utah,64570,West,P-BIN-070,Office Supplies,Binders,GBC Binding Machine,1486.9,5,0.0,-23.2
4605,CA-2017-004605,19/08/2017,26/08/2017,Standard Class,C-00242,Amy Hunt,Corporate,United States,Nashville,Tennessee,27618,South,P-SUP-130,Office Supplies,Supplies,Hoover Commercial ShieldGuard Vacuum,42.57,3,0.1,-4.51
4606,CA-2017-004606,05/08/2017,10/08/2017,Standard Class,C-00211,Arthur Wiediger,Consumer,United States,Gulfport,Mississippi,82671,South,P-ACC-140,Technology,Accessories,Kensington USB/PS2 Keyb,1360.56,3,0.3,-442.55
4607,CA-2015-004607,16/05/2015,18/05/2015,Second Class,C-00071,Anna Gayman,Consumer,United States,Salt Lake City,Utah,24638,West,P-SUP-129,Office Supplies,Supplies,Dixon Ticonderoga Pencil Sharpener,433.44,6,0.0,-6.0
4608,CA-2017-004608,11/04/2017,16/04/2017,Standard Class,C-00336,Andrew Roberts,Home Office,United States,Grand Rapids,Michigan,89306,Central,P-ENV-071,Office Supplies,Envelopes,Staples Mailing Envelopes,48.82,1,0.0,5.97
4609,CA-2017-004609,20/12/2017,22/12/2017,Second Class,C-00019,Andrew Allen,Corporate,United States,Houston,Texas,88539,Central,P-ART-052,Office Supplies,Art,Dixon Ticonderoga Pencils,183.04,4,0.4,-109.96
4610,CA-2015-004610,26/04/2015,28/04/2015,Second Class,C-00765,Aaron Bergman,Corporate,United States,Colorado Springs,Colorado,72054,West,P-BIN-070,Office Supplies,Binders,Ibico Presentation Ring Binder,765.8,7,0.8,-1076.65
4611,CA-2014-004611,13/08/2014,15/08/2014,First Class,C-00066,Andrew Roberts,Corporate,United States,Philadelphia,Pennsylvania,94016,East,P-APP-050,Office Supplies,Appliances,Acco Heavy Duty Stapler,581.07,1,0.0,105.42
4612,CA-2017-004612,30/10/2017,05/11/2017,Standard Class,C-00108,Amy Zwaska,Consumer,United States,Tulsa,Oklahoma,82278,South,P-APP-043,Office Supplies,Appliances,Acco Heavy Duty Stapler,309.04,1,0.0,52.51
4613,CA-2017-004613,30/06/2017,07/07/2017,Standard Class,C-00555,Alyssa Tate,Home Office,United States,Orlando,Florida,93084,East,P-BOO-004,Furniture,Bookcases,Sauder 5-Shelf Bookcase,3035.1,3,0.0,-130.95
4614,CA-2014-004614,07/11/2014,07/11/2014,Same Day,C-00389,Anthony OBrien,Home Office,United States,Colorado Springs,Colorado,23144,West,P-ART-054,Office Supplies,Art,Fiskars Scissors,10.22,2,0.0,1.47
4615,CA-2016-004615,21/02/2016,25/02/2016,Standard Class,C-00431,Anna Gayman,Consumer,United States,Minneapolis,Minnesota,90752,Central,P-APP-049,Office Supplies,Appliances,Fellowes PB500 Binding Machine,442.43,1,0.0,67.44
4616,CA-2014-004616,25/07/2014,29/07/2014,Second Class,C-00719,Bruce Sherwood,Consumer,United States,Springfield,Illinois,36377,Central,P-TAB-039,Furniture,Tables,Harbour Creations 66,10681.86,7,0.0,-1497.39
4617,CA-2017-004617,26/05/2017,02/06/2017,Standard Class,C-00056,Alex Avila,Corporate,United States,Portland,Oregon,92345,West,P-FAS-083,Office Supplies,Fasteners,OIC Binder Clips,94.68,4,0.0,7.01
4618,CA-2016-004618,01/03/2016,06/03/2016,Standard Class,C-00189,Alejandro Ballard,Consumer,United States,Charlotte,North Carolina,65603,East,P-BOO-004,Furniture,Bookcases,O`Sullivan 5-Shelf,526.7,2,0.0,-10.83
4619,CA-2016-004619,31/08/2016,01/09/2016,First Class,C-00042,Brendan Dodson,Consumer,United States,Los Angeles,California,34266,West,P-BOO-004,Furniture,Bookcases,Sauder 5-Shelf Bookcase,1127.8,1,0.1,-213.06
4620,CA-2017-004620,04/12/2017,08/12/2017,Standard Class,C-00140,Alan Barnes,Consumer,United States,Spokane,Washington,99423,West,P-ENV-077,Office Supplies,Envelopes,Staples Mailing Envelopes,235.4,5,0.0,29.37
4621,CA-2014-004621,15/09/2014,19/09/2014,Standard Class,C-00049,Aimee Bixby,Corporate,United States,Wichita,Kansas,14513,Central,P-ENV-080,Office Supplies,Envelopes,Poly String-Tie Envelopes,107.02,2,0.0,23.94
4622,CA-2014-004622,28/03/2014,01/04/2014,Standard Class,C-00711,Beth Thompson,Corporate,United States,Tucson,Arizona,13047,West,P-APP-045,Office Supplies,Appliances,Fellowes PB500 Binding Machine,94.71,1,0.0,13.68
4623,CA-2016-004623,19/01/2016,26/01/2016,Standard Class,C-00797,Ashley Common,Consumer,United States,Detroit,Michigan,78327,Central,P-FUR-023,Furniture,Furnishings,Artistic Wire Pencil Cup,106.05,1,0.0,2.49
4624,CA-2014-004624,10/06/2014,17/06/2014,Standard Class,C-00097,Alan Hwang,Home Office,United States,Tacoma,Washington,24086,West,P-ENV-080,Office Supplies,Envelopes,Poly String-Tie Envelopes,215.7,3,0.0,37.7
4625,CA-2016-004625,10/11/2016,15/11/2016,Standard Class,C-00507,Alex Grayson,Consumer,United States,Las Vegas,Nevada,15522,West,P-PAP-110,Office Supplies,Paper,Avery Multipurpose Copy Paper,284.68,4,0.0,84.08
4626,CA-2016-004626,02/09/2016,07/09/2016,Standard Class,C-00479,Anthony OBrien,Home Office,United States,Pittsburgh,Pennsylvania,34231,East,P-LAB-095,Office Supplies,Labels,Avery File Folder Labels,552.6,10,0.0,96.89
4627,CA-2015-004627,07/10/2015,09/10/2015,First Class,C-00316,Adam Bellavance,Home Office,United States,Rochester,New York,19178,East,P-STO-118,Office Supplies,Storage,Smead Hanging File Folders,745.44,2,0.7,-870.49
4628,CA-2014-004628,15/06/2014,22/06/2014,Standard Class,C-00647,Amy Hunt,Home Office,United States,Saint Louis,Missouri,76321,Central,P-STO-119,Office Supplies,Storage,Rubbermaid CloseUp,1178.64,3,0.0,181.22
4629,CA-2017-004629,04/10/2017,04/10/2017,Same Day,C-00484,Barry Weirich,Corporate,United States,Virginia Beach,Virginia,70540,East,P-COP-142,Technology,Copiers,Canon PC1060 Copier,7701.06,6,0.0,2251.38
4630,CA-2016-004630,03/11/2016,10/11/2016,Standard Class,C-00485,Benjamin Farhat,Home Office,United States,Provo,Utah,40674,West,P-SUP-129,Office Supplies,Supplies,Hoover Commercial ShieldGuard Vacuum,111.91,1,0.0,-10.1
4631,CA-2014-004631,08/08/2014,15/08/2014,Standard Class,C-00668,Bill Eplett,Consumer,United States,Jackson,Mississippi,66213,South,P-LAB-100,Office Supplies,Labels,Avery Address Labels,27.53,1,0.0,5.1
4632,CA-2015-004632,06/10/2015,11/10/2015,Standard Class,C-00538,Brian Moss,Corporate,United States,Eugene,Oregon,41061,West,P-ENV-080,Office Supplies,Envelopes,Staples Mailing Envelopes,88.68,2,0.0,11.2
4633,CA-2015-004633,28/12/2015,31/12/2015,Second Class,C-00099,Alejandro Ballard,Home Office,United States,Atlanta,Georgia,39916,East,P-ART-059,Office Supplies,Art,Fiskars Scissors,190.16,2,0.0,23.82
4634,CA-2017-004634,07/07/2017,14/07/2017,Standard Class,C-00185,Alan Barnes,Consumer,United States,Orlando,Florida,70575,East,P-FAS-088,Office Supplies,Fasteners,Acco Push Pins,40.5,6,0.1,-3.01
4635,CA-2014-004635,16/12/2014,19/12/2014,Second Class,C-00210,Arthur Prichep,Home Office,United States,Spokane,Washington,92001,West,P-CHA-018,Furniture,Chairs,Bretford Rectangular Table,4102.52,4,0.0,524.86
4636,CA-2017-004636,11/03/2017,15/03/2017,Standard Class,C-00170,Benjamin Farhat,Consumer,United States,Philadelphia,Pennsylvania,85269,East,P-SUP-121,Office Supplies,Supplies,Hoover Commercial ShieldGuard Vacuum,164.97,1,0.0,-0.43
4637,CA-2016-004637,13/06/2016,17/06/2016,Standard Class,C-00425,Andrew Gjertsen,Consumer,United States,Memphis,Tennessee,13401,South,P-MAC-160,Technology,Machines,Sharp MX-M264N,8559.04,4,0.0,616.65
4638,CA-2017-004638,07/09/2017,13/09/2017,Standard Class,C-00187,Alan Hwang,Home Office,United States,Overland Park,Kansas,30503,Central,P-COP-149,Technology,Copiers,Oki B840 Mono Printer,2228.35,5,0.0,814.67
4639,CA-2017-004639,15/02/2017,15/02/2017,Same Day,C-00118,Anthony Johnson,Corporate,United States,Pittsburgh,Pennsylvania,25814,East,P-ART-057,Office Supplies,Art,Sanford Liquid Highlighter,378.72,4,0.0,42.03
4640,CA-2017-004640,19/03/2017,23/03/2017,Standard Class,C-00235,Alejandro Grove,Consumer,United States,Phoenix,Arizona,53076,West,P-BIN-064,Office Supplies,Binders,GBC Binding Machine,1018.12,4,0.0,12.68
4641,CA-2015-004641,15/04/2015,15/04/2015,Same Day,C-00459,Alejandro Ballard,Corporate,United States,Colorado Springs,Colorado,51615,West,P-LAB-091,Office Supplies,Labels,Avery Address Labels,401.31,7,0.0,96.61
4642,CA-2015-004642,30/10/2015,06/11/2015,Standard Class,C-00353,Bill Eplett,Home Office,United States,New Orleans,Louisiana,38605,South,P-FAS-088,Office Supplies,Fasteners,OIC Binder Clips,40.74,3,0.0,6.53
4643,CA-2014-004643,29/12/2014,04/01/2015,Standard Class,C-00153,Amy Zwaska,Consumer,United States,Philadelphia,Pennsylvania,20732,East,P-CHA-013,Furniture,Chairs,HON 5400 Task Chair,3678.3,3,0.0,194.38
4644,CA-2017-004644,22/08/2017,29/08/2017,Standard Class,C-00050,Alan Barnes,Consumer,United States,Savannah,Georgia,99817,East,P-PHO-168,Technology,Phones,Motorola Moto G,10642.08,6,0.0,2472.25
4645,CA-2016-004645,17/12/2016,23/12/2016,Standard Class,C-00377,Amy Hunt,Corporate,United States,Sacramento,California,88026,West,P-FUR-028,Furniture,Furnishings,Tensor Halogen Desk Lamp,239.88,1,0.0,31.55
4646,CA-2017-004646,03/08/2017,03/08/2017,Same Day,C-00216,Beth Thompson,Home Office,United States,Portland,Oregon,24430,West,P-ENV-071,Office Supplies,Envelopes,Poly String-Tie Envelopes,85.35,1,0.0,14.38
4647,CA-2017-004647,17/06/2017,22/06/2017,Standard Class,C-00606,Andrew Roberts,Corporate,United States,Overland Park,Kansas,65743,Central,P-MAC-152,Technology,Machines,Sharp MX-M264N,28258.79,7,0.0,3404.25
4648,CA-2015-004648,15/01/2015,21/01/2015,Standard Class,C-00432,Anne Pryor,Consumer,United States,Provo,Utah,20141,West,P-ACC-133,Technology,Accessories,Kensington USB/PS2 Keyb,1164.44,4,0.0,266.59
4649,CA-2017-004649,22/05/2017,27/05/2017,Standard Class,C-00491,Brenda Bowman,Consumer,United States,Fayetteville,Arkansas,44870,South,P-ART-051,Office Supplies,Art,Sanford Liquid Highlighter,29.63,1,0.0,4.41
4650,CA-2014-004650,04/07/2014,11/07/2014,Standard Class,C-00343,Anthony Johnson,Consumer,United States,Madison,Wisconsin,87802,Central,P-COP-150,Technology,Copiers,Canon PC1060 Copier,12270.4,5,0.0,4412.55
4651,CA-2017-004651,02/04/2017,07/04/2017,Standard Class,C-00596,Alex Avila,Home Office,United States,Spokane,Washington,76525,West,P-PHO-162,Technology,Phones,Cisco SPA 501G,5602.4,5,0.0,1044.68
4652,CA-2017-004652,17/09/2017,21/09/2017,Second Class,C-00297,Anne Pryor,Consumer,United States,Los Angeles,California,26059,West,P-PHO-163,Technology,Phones,Cisco SPA 501G,597.4,2,0.0,148.5
4653,CA-2016-004653,02/10/2016,06/10/2016,Standard Class,C-00418,Alex Ruiz,Consumer,United States,Denver,Colorado,50670,West,P-ENV-079,Office Supplies,Envelopes,Staples Mailing Envelopes,28.48,4,0.0,5.87
4654,CA-2014-004654,25/12/2014,30/12/2014,Standard Class,C-00135,Aaron Bergman,Consumer,United States,Seattle,Washington,26160,West,P-ART-056,Office Supplies,Art,Dixon Ticonderoga Pencils,61.47,3,0.0,13.61
4655,CA-2015-004655,10/04/2015,14/04/2015,Standard Class,C-00413,Alan Schoenberger,Corporate,United States,Richmond,Virginia,67182,East,P-CHA-016,Furniture,Chairs,Bretford Rectangular Table,1990.48,2,0.0,145.23
4656,CA-2016-004656,27/02/2016,03/03/2016,Standard Class,C-00598,Alex Ruiz,Consumer,United States,Fayetteville,Arkansas,49242,South,P-FUR-026,Furniture,Furnishings,Artistic Wire Pencil Cup,507.04,4,0.0,52.67
4657,CA-2017-004657,27/12/2017,29/12/2017,Second Class,C-00443,Bill Eplett,Corporate,United States,Detroit,Michigan,52140,Central,P-SUP-126,Office Supplies,Supplies,Hoover Commercial ShieldGuard Vacuum,1389.1,10,0.0,-112.03
